,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing
42273,Saudi Arabia,,2020-08-19,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42274,Saudi Arabia,,2020-08-20,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42275,Saudi Arabia,,2020-08-21,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42276,Saudi Arabia,,2020-08-22,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42277,Saudi Arabia,,2020-08-23,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42278,Saudi Arabia,,2020-08-24,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42279,Saudi Arabia,,2020-08-25,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42280,Saudi Arabia,,2020-08-26,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42281,Saudi Arabia,,2020-08-27,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42282,Saudi Arabia,,2020-08-28,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42283,Saudi Arabia,,2020-08-29,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42284,Saudi Arabia,,2020-08-30,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42285,Saudi Arabia,,2020-08-31,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42286,Saudi Arabia,,2020-09-01,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42287,Saudi Arabia,,2020-09-02,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42288,Saudi Arabia,,2020-09-03,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42289,Saudi Arabia,,2020-09-04,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42290,Saudi Arabia,,2020-09-05,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42291,Saudi Arabia,,2020-09-06,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42292,Saudi Arabia,,2020-09-07,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42293,Saudi Arabia,,2020-09-08,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42294,Saudi Arabia,,2020-09-09,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42295,Saudi Arabia,,2020-09-10,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42296,Saudi Arabia,,2020-09-11,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42297,Saudi Arabia,,2020-09-12,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0
42556,Sudan,,2020-08-16,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
42557,Sudan,,2020-08-17,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
42558,Sudan,,2020-08-18,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
42559,Sudan,,2020-08-19,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42560,Sudan,,2020-08-20,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42561,Sudan,,2020-08-21,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42562,Sudan,,2020-08-22,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42563,Sudan,,2020-08-23,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42564,Sudan,,2020-08-24,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42565,Sudan,,2020-08-25,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42566,Sudan,,2020-08-26,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42567,Sudan,,2020-08-27,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42568,Sudan,,2020-08-28,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42569,Sudan,,2020-08-29,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42570,Sudan,,2020-08-30,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42571,Sudan,,2020-08-31,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
42572,Sudan,,2020-09-01,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42573,Sudan,,2020-09-02,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42574,Sudan,,2020-09-03,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42575,Sudan,,2020-09-04,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42576,Sudan,,2020-09-05,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42577,Sudan,,2020-09-06,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42578,Sudan,,2020-09-07,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
42579,Sudan,,2020-09-08,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0
42580,Sudan,,2020-09-09,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0
42581,Sudan,,2020-09-10,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0
42582,Sudan,,2020-09-11,3.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0
42583,Sudan,,2020-09-12,3.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0
42842,Senegal,,2020-08-16,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42843,Senegal,,2020-08-17,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42844,Senegal,,2020-08-18,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42845,Senegal,,2020-08-19,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42846,Senegal,,2020-08-20,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42847,Senegal,,2020-08-21,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42848,Senegal,,2020-08-22,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42849,Senegal,,2020-08-23,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42850,Senegal,,2020-08-24,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42851,Senegal,,2020-08-25,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42852,Senegal,,2020-08-26,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42853,Senegal,,2020-08-27,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42854,Senegal,,2020-08-28,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42855,Senegal,,2020-08-29,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42856,Senegal,,2020-08-30,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42857,Senegal,,2020-08-31,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42858,Senegal,,2020-09-01,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42859,Senegal,,2020-09-02,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42860,Senegal,,2020-09-03,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42861,Senegal,,2020-09-04,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42862,Senegal,,2020-09-05,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42863,Senegal,,2020-09-06,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42864,Senegal,,2020-09-07,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42865,Senegal,,2020-09-08,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42866,Senegal,,2020-09-09,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42867,Senegal,,2020-09-10,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42868,Senegal,,2020-09-11,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
42869,Senegal,,2020-09-12,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
43128,Singapore,,2020-08-16,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43129,Singapore,,2020-08-17,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43130,Singapore,,2020-08-18,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43131,Singapore,,2020-08-19,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43132,Singapore,,2020-08-20,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43133,Singapore,,2020-08-21,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43134,Singapore,,2020-08-22,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43135,Singapore,,2020-08-23,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43136,Singapore,,2020-08-24,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43137,Singapore,,2020-08-25,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43138,Singapore,,2020-08-26,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43139,Singapore,,2020-08-27,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43140,Singapore,,2020-08-28,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43141,Singapore,,2020-08-29,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43142,Singapore,,2020-08-30,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43143,Singapore,,2020-08-31,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43144,Singapore,,2020-09-01,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43145,Singapore,,2020-09-02,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43146,Singapore,,2020-09-03,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43147,Singapore,,2020-09-04,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43148,Singapore,,2020-09-05,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43149,Singapore,,2020-09-06,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43150,Singapore,,2020-09-07,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43151,Singapore,,2020-09-08,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43152,Singapore,,2020-09-09,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43153,Singapore,,2020-09-10,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43154,Singapore,,2020-09-11,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43155,Singapore,,2020-09-12,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
43414,Solomon Islands,,2020-08-16,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43415,Solomon Islands,,2020-08-17,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43416,Solomon Islands,,2020-08-18,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43417,Solomon Islands,,2020-08-19,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43418,Solomon Islands,,2020-08-20,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43419,Solomon Islands,,2020-08-21,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43420,Solomon Islands,,2020-08-22,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43421,Solomon Islands,,2020-08-23,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43422,Solomon Islands,,2020-08-24,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43423,Solomon Islands,,2020-08-25,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43424,Solomon Islands,,2020-08-26,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43425,Solomon Islands,,2020-08-27,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43426,Solomon Islands,,2020-08-28,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43427,Solomon Islands,,2020-08-29,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43428,Solomon Islands,,2020-08-30,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43429,Solomon Islands,,2020-08-31,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43430,Solomon Islands,,2020-09-01,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43431,Solomon Islands,,2020-09-02,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43432,Solomon Islands,,2020-09-03,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
43433,Solomon Islands,,2020-09-04,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43434,Solomon Islands,,2020-09-05,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43435,Solomon Islands,,2020-09-06,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43436,Solomon Islands,,2020-09-07,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43437,Solomon Islands,,2020-09-08,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43438,Solomon Islands,,2020-09-09,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43439,Solomon Islands,,2020-09-10,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43440,Solomon Islands,,2020-09-11,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43441,Solomon Islands,,2020-09-12,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
43700,Sierra Leone,,2020-08-16,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43701,Sierra Leone,,2020-08-17,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43702,Sierra Leone,,2020-08-18,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43703,Sierra Leone,,2020-08-19,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43704,Sierra Leone,,2020-08-20,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43705,Sierra Leone,,2020-08-21,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43706,Sierra Leone,,2020-08-22,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43707,Sierra Leone,,2020-08-23,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43708,Sierra Leone,,2020-08-24,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43709,Sierra Leone,,2020-08-25,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43710,Sierra Leone,,2020-08-26,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43711,Sierra Leone,,2020-08-27,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43712,Sierra Leone,,2020-08-28,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43713,Sierra Leone,,2020-08-29,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43714,Sierra Leone,,2020-08-30,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43715,Sierra Leone,,2020-08-31,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43716,Sierra Leone,,2020-09-01,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43717,Sierra Leone,,2020-09-02,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43718,Sierra Leone,,2020-09-03,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43719,Sierra Leone,,2020-09-04,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43720,Sierra Leone,,2020-09-05,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43721,Sierra Leone,,2020-09-06,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43722,Sierra Leone,,2020-09-07,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43723,Sierra Leone,,2020-09-08,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43724,Sierra Leone,,2020-09-09,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43725,Sierra Leone,,2020-09-10,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43726,Sierra Leone,,2020-09-11,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43727,Sierra Leone,,2020-09-12,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
43986,El Salvador,,2020-08-16,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43987,El Salvador,,2020-08-17,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43988,El Salvador,,2020-08-18,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43989,El Salvador,,2020-08-19,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43990,El Salvador,,2020-08-20,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43991,El Salvador,,2020-08-21,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43992,El Salvador,,2020-08-22,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43993,El Salvador,,2020-08-23,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0
43994,El Salvador,,2020-08-24,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
43995,El Salvador,,2020-08-25,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
43996,El Salvador,,2020-08-26,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
43997,El Salvador,,2020-08-27,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
43998,El Salvador,,2020-08-28,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
43999,El Salvador,,2020-08-29,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44000,El Salvador,,2020-08-30,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44001,El Salvador,,2020-08-31,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44002,El Salvador,,2020-09-01,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44003,El Salvador,,2020-09-02,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44004,El Salvador,,2020-09-03,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44005,El Salvador,,2020-09-04,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44006,El Salvador,,2020-09-05,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44007,El Salvador,,2020-09-06,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44008,El Salvador,,2020-09-07,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44009,El Salvador,,2020-09-08,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44010,El Salvador,,2020-09-09,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44011,El Salvador,,2020-09-10,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44012,El Salvador,,2020-09-11,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44013,El Salvador,,2020-09-12,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0
44272,San Marino,,2020-08-16,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44273,San Marino,,2020-08-17,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44274,San Marino,,2020-08-18,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44275,San Marino,,2020-08-19,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44276,San Marino,,2020-08-20,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44277,San Marino,,2020-08-21,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44278,San Marino,,2020-08-22,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44279,San Marino,,2020-08-23,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44280,San Marino,,2020-08-24,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44281,San Marino,,2020-08-25,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44282,San Marino,,2020-08-26,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44283,San Marino,,2020-08-27,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44284,San Marino,,2020-08-28,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44285,San Marino,,2020-08-29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44286,San Marino,,2020-08-30,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44287,San Marino,,2020-08-31,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44288,San Marino,,2020-09-01,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44289,San Marino,,2020-09-02,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44290,San Marino,,2020-09-03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44291,San Marino,,2020-09-04,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44292,San Marino,,2020-09-05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44293,San Marino,,2020-09-06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44294,San Marino,,2020-09-07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44295,San Marino,,2020-09-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44296,San Marino,,2020-09-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44297,San Marino,,2020-09-10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44298,San Marino,,2020-09-11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44299,San Marino,,2020-09-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
44558,Somalia,,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
44559,Somalia,,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
44560,Somalia,,2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
44561,Somalia,,2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
44562,Somalia,,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
